player_id,player,country_short
3866,Abu Hider (BDESH),BDESH
3867,Mosaddek Hossain (BDESH),SA
3868,Muktar Ali (BDESH),BDESH
3869,SC Cook (SA),SA
3870,JJ Bumrah (INDIA),INDIA
3871,Ishtiaq Muhammad (HKG),0
3872,BTJ Wheal (SCOT),0
3873,TM Head (AUS),AUS
3874,HH Pandya (INDIA),INDIA
3875,AJ Tye (AUS),AUS
3876,CT Bancroft (AUS),AUS
3877,Fahad Tariq (UAE),0
3878,Farhan Ahmed (UAE),0
3879,Muhammad Kaleem (UAE),0
3880,Muhammad Usman (UAE),0
3881,Sikander Zulfiqar (NL),0
3882,A Zampa (AUS),AUS
3883,S Bau (PNG),0
3884,H Hiri (PNG),0
3885,N Pokana (PNG),0
3886,CAK Rajitha (SL),SL
3887,DAS Gunaratne (SL),SL
3888,VS Wategaonkar (OMAN),0
3889,A Mehmood (HKG),0
3890,Tanveer Ahmed (HKG),0
3891,Mohammad Nawaz (3) (PAK),PAK
3892,P Negi (INDIA),INDIA
3893,Saqlain Sajib (BDESH),SA
3894,E Lewis (WI),WI
3895,T Shamsi (SA),SA
3896,YS Chahal (INDIA),INDIA
3897,KK Nair (INDIA),INDIA
3898,FY Fazal (INDIA),INDIA
3899,BJ McCarthy (IRE),IRE
3900,Mandeep Singh (INDIA),INDIA
3901,KMC Bandara (SL),SL
3902,RAJ Smith (SCOT),0
3903,LA Dawson (ENG),ENG
3904,TS Mills (ENG/ICC),ENG
3905,SP Terry (IRE),IRE
3906,JT Ball (ENG),ENG
3907,RL Chase (WI),WI
3908,PADLR Sandakan (SL),SL
3909,PS Masvaure (ZIM),ZIM
3910,MVT Fernando (SL),SL
3911,JM Holland (AUS),AUS
3912,AS Joseph (WI),WI
3913,Rameez Shahzad (UAE),0
3914,CB Sole (SCOT),0
3915,Hasan Ali (PAK),SA
3916,MA Aponso (SL),SL
3917,WIA Fernando (SL),SL
3918,Ehsan Khan (HKG),SA
3919,JB Little (IRE),IRE
3920,J Mulder (IRE),IRE
3921,Shahid Wasif (HKG),0
3922,LJ Tucker (IRE),IRE
3923,N Pooran (WI),WI
3924,AL Phehlukwayo (SA),SA
3925,Naveen-ul-Haq (AFG),AFG
3926,DJ Worrall (AUS),AUS
3927,Rumman Raees (PAK),PAK
3928,KOK Williams (WI),WI
3929,JM Mennie (AUS),AUS
3930,CP Tremain (AUS),AUS
3931,BM Duckett (ENG),ENG
3932,Kamrul Islam Rabbi (BDESH),SL
3933,Mehidy Hasan Miraz (BDESH),SA
3934,CBRLS Kumara (SL),SL
3935,CT Mumba (ZIM),ZIM
3936,J Yadav (INDIA),INDIA
3937,KA Maharaj (SA),SA
3938,D Bau (PNG),0
3939,K Christie (HKG),0
3940,H Hameed (ENG),ENG
3941,R Powell (WI),WI
3942,JA Raval (NZ),NZ
3943,PSP Handscomb (AUS),AUS
3944,MT Renshaw (AUS),AUS
3945,TK Musakanda (ZIM),SA
3946,LH Ferguson (NZ),NZ
3947,KK Jennings (ENG),ENG
3948,Ghulam Shabber (UAE),0
3949,Karim Janat (AFG),AFG
3950,Mohammed Qasim (UAE),0
3951,Atif Ali Khan (UAE),0
3952,Hazratullah Zazai (AFG),AFG
3953,Imran Haider (UAE),0
3954,Muhammed Shanil (UAE),0
3955,Subashis Roy (BDESH),BDESH
3956,Tanbir Hayder (BDESH),BDESH
3957,HWR Cartwright (AUS),AUS
3958,TC Bruce (NZ),NZ
3959,TA Blundell (NZ),NZ
3960,D Olivier (SA),SA
3961,B Stanlake (AUS),AUS
3962,Kaleemullah (OMAN),0
3963,Khurram Nawaz (OMAN),0
3964,Naseem Khushi (OMAN),0
3965,A Poulose (OMAN),0
3966,Zahoor Khan (UAE),0
3967,Najmul Hossain Shanto (BDESH),SA
3968,TB de Bruyn (SA),SA
3969,ST de Silva (SL),SL
3970,M Mosehle (SA),SA
3971,L Ngidi (SA),SA
3972,JT Smuts (SA),SA
3973,C McAuslan (HKG),AUS
3974,Adnan Mufti (UAE),0
3975,D Paterson (SA),SA
3976,DS Weerakkody (SL),SL
3977,SD Heazlett (AUS),AUS
3978,RR Pant (INDIA),INDIA
3979,LD Madushanka (SL),SL
3980,RP Burl (ZIM),ZIM
3981,R Ngarava (ZIM),ZIM
3982,GD Phillips (NZ),NZ
3983,M Klinger (AUS),AUS
3984,JRMVB Sanjaya (SL),SL
3985,AJ Turner (AUS),AUS
3986,JA Richardson (AUS),AUS
3987,Ihsanullah (AFG),SA
3988,Kuldeep Yadav (INDIA),INDIA
3989,Shadab Khan (PAK),PAK
3990,Fakhar Zaman (PAK),PAK
3991,A Nao (PNG),0
3992,Mohammad Saifuddin (BDESH),SA
3993,Sultan Ahmed (UAE),0
3994,SO Hetmyer (WI),WI
3995,Mohammad Abbas (PAK),PAK
3996,VA Singh (WI),WI
3997,SC Kuggeleijn (NZ),NZ
3998,SHA Rance (NZ),NZ
3999,Simi Singh (IRE),IRE
4000,Sunzamul Islam (BDESH),SL
4001,TS Roland-Jones (ENG),ENG
4002,Faheem Ashraf (PAK),PAK
4003,MS Crane (ENG),ENG
4004,TK Curran (ENG),ENG
4005,LS Livingstone (ENG),ENG
4006,DJ Malan (ENG),ENG
4007,KA Hope (WI),WI
4008,PWH de Silva (SL),SL
4009,AM Fernando (SL),SL
4010,T Westley (ENG),ENG
4011,PM Pushpakumara (SL),SL
4012,MD Stoneman (ENG),ENG
4013,SN Thakur (INDIA),INDIA
4014,AK Markram (SA),SA
4015,SW Ambris (WI),WI
4016,SG Whittingham (SCOT),0
4017,S Samarawickrama (SL),SL
4018,JP Behrendorff (AUS),AUS
4019,Imam-ul-Haq (PAK),PAK
4020,PWA Mulder (SA),SA
4021,R Frylinck (SA),SA
4022,SS Iyer (INDIA),INDIA
4023,Mohammed Siraj (INDIA),INDIA
4024,K Doriga (PNG),0
4025,D Ravu (PNG),0
4026,C Overton (ENG),ENG
4027,ARS Silva (SL),SL
4028,Mujeeb Ur Rahman (AFG),AFG
4029,SS McKechnie (HKG),0
4030,RA Reifer (WI),WI
4031,Washington Sundar (INDIA),INDIA
4032,RR Beaton (WI),WI
4033,B Muzarabani (ZIM),ZIM
4034,AK Kitchen (NZ),NZ
4035,Ashfaq Ahmed (UAE),0
4036,Mohammad Boota (UAE),0
4037,MA Jones (SCOT),0
4038,TB Sole (SCOT),0
4039,SJ Cameron (SCOT),0
4040,AT Carey (AUS),AUS
4041,Amir Hayat (UAE),0
4042,DSK Madushanka (SL),SL
4043,DJM Short (AUS),AUS
4044,K Zondo (SA),SA
4045,H Klaasen (SA),SA
4046,TL Seifert (NZ),NZ
4047,Afif Hossain (BDESH),SA
4048,Ariful Haque (BDESH),BDESH
4049,Nazmul Islam (BDESH),SL
4050,Abu Jayed (BDESH),BDESH
4051,Mahedi Hasan (BDESH),SA
4052,CJ Dala (SA),SA
4053,C Jonker (SA),SA
4054,J Kila (PNG),0
4055,Chirag Suri (UAE),0
4056,V Shankar (INDIA),INDIA
4057,KMA Paul (WI),WI
4058,Simandeep Singh (HKG),0
4059,MJ Leach (ENG),ENG
4060,CJ Sayers (AUS),AUS
4061,Asif Ali (PAK),PAK
4062,Hussain Talat (PAK),SA
4063,OF Smith (WI),WI
4064,AM McCarthy (WI),WI
4065,Shaheen Shah Afridi (PAK),PAK
4066,DM Bess (ENG),ENG
4067,S Lamichhane (ICC/NEPAL),0
4068,SM Curran (ENG),ENG
4069,DE Budge (SCOT),0
4070,BFW de Leede (NL),0
4071,SA Edwards (NL),SA
4072,Hamza Tahir (SCOT),0
4073,FJ Klaassen (NL),0
4074,Saqib Zulfiqar (NL),SA
4075,S Snater (NL),0
4076,MG Neser (AUS),AUS
4077,Wafadar Momand (AFG),AFG
4078,MJ Swepson (AUS),AUS
4079,S Kaul (INDIA),INDIA
4080,B Mavuta (ZIM),ZIM
4081,JD Wildermuth (AUS),AUS
4082,Sahibzada Farhan (PAK),SA
4083,DL Chahar (INDIA),INDIA
4084,R Murray (ZIM),ZIM
4085,LN Roche (ZIM),ZIM
4086,TS Kamunhukamwe (ZIM),ZIM
4087,Aarif Sheikh (NEPAL),0
4088,DS Airee (NEPAL),IRE
4089,HC Overdijk (NL),0
4090,LN Rajbanshi (NEPAL),0
4091,AK Sah (NEPAL),SA
4092,NGRP Jayasuriya (SL),SL
4093,DJ ter Braak (NL),0
4094,LS Bhandari (NEPAL),0
4095,RK Paudel (NEPAL),0
4096,OJ Pope (ENG),ENG
4097,GH Vihari (INDIA),INDIA
4098,KK Ahmed (INDIA),INDIA
4099,SH Lewis (WI),WI
4100,PP Shaw (INDIA),INDIA
4101,M Labuschagne (AUS),AUS
4102,GL Cloete (SA),SA
4103,HE van der Dussen (SA),SA
4104,OP Stone (ENG),ENG
4105,Mir Hamza (PAK),PAK
4106,C Hemraj (WI),WI
4107,O Thomas (WI),WI
4108,Fazle Mahmud (BDESH),BDESH
4109,BR McDermott (AUS),AUS
4110,OC McCoy (WI),WI
4111,FA Allen (WI),WI
4112,PHKD Mendis (SL),SL
4113,AY Patel (NZ),NZ
4114,KH Pandya (INDIA),INDIA
4115,K Pierre (WI),WI
4116,Waqas Maqsood (PAK),PAK
4117,RJ Burns (ENG),ENG
4118,BT Foakes (ENG),ENG
4119,Khaled Ahmed (BDESH),BDESH
4120,Nayeem Hasan (BDESH),SA
4121,Shadman Islam (BDESH),SL
4122,WER Somerville (NZ),NZ
4123,MS Harris (AUS),AUS
4124,SE Rutherford (WI),WI
4125,MA Agarwal (INDIA),INDIA
4126,Zubayr Hamza (SA),SA
4127,Abbas Saad (Saudi),SA
4128,Abdul Wahid (Saudi),SA
4129,Adil Hanif (BHR),0
4130,Ahmed Hassan (Mald),SA
4131,Ameel Mauroof (Mald),0
4132,Ammad Uddin (BHR),0
4133,Anasim Khan (BHR),0
4134,Babar Ali (BHR),0
4135,Meet Bhavsar (KUW),SA
4136,Faisal Khan (Saudi),SA
4137,Fiaz Ahmad (KUW),0
4138,Fiaz Ahmed (BHR),0
4139,Hassan Rasheed (Mald),SA
4140,Ibrahim Hassan (Mald),SA
4141,Ibrahim Nashath (Mald),0
4142,Ibrarul Haq (Saudi),SA
4143,Imran Anwar (BHR),0
4144,Imran Ali (KUW),0
4145,Imran Ali Butt (BHR),0
4146,UKPW Kumaranayaka (KUW),0
4147,A Makesh (KUW),0
4148,Mohamed Azzam (Mald),0
4149,Mohamed Rishwan (Mald),0
4150,Mohammad Adnan (Saudi),SA
4151,Mohammad Amin (KUW),0
4152,Mohamed Mahfooz (Mald),0
4153,Mohammed Asghar (KUW),0
4154,Muaviath Ganee (Mald),0
4155,Muhammad Hamayun (Saudi),SA
4156,Muhammad Kashif (KUW),0
4157,Muhammad Nadeem (Saudi),SA
4158,Muhammad Naeem (Saudi),SA
4159,Qasim Zia (BHR),0
4160,S Saeed (Mald),SA
4161,Sajid Cheema (Saudi),SA
4162,R Sandaruwan (KUW),SA
4163,Sarfaraz Ali (BHR),SA
4164,MM Sarwar (KUW),SA
4165,Shahbaz Badar (BHR),0
4166,D Sheeli (KUW),0
4167,Shoaib Ali (Saudi),SA
4168,Tahir Dar (BHR),0
4169,Umar Adam (Mald),0
4170,Usman Ali (Saudi),SA
4171,Awais Malik (QAT),0
4172,Faisal Javed (QAT),SA
4173,Inam-ul-Haq (QAT),0
4174,Iqbal Hussain (QAT),SA
4175,Kamran Khan (QAT),0
4176,Mohammed Rizlan (QAT),0
4177,Mohammed Nadeem (QAT),0
4178,Muhammad Tanveer (QAT),0
4179,Nouman Sarwar (QAT),SA
4180,Tamoor Sajjad (QAT),SA
4181,Zaheer Ibrahim (QAT),0
4182,Ibrahim Khan (Saudi),SA
4183,Ibrahim Rizan (Mald),0
4184,Mihusan Hamid (Mald),SA
4185,Nawazish Jezuli (Saudi),SA
4186,Shamsudheen Purat (Saudi),SA
4187,Jandu Hamoud (KUW),0
4188,Muhammad Rafique (BHR),0
4189,JD Campbell (WI),WI
4190,KR Patterson (AUS),AUS
4191,Yasar Idrees (KUW),SA
4192,Zeeshan Abbas (BHR),0
4193,Fahad Nawaz (UAE),0
4194,P Sarraf (NEPAL),SA
4195,CP Rizwan (UAE),0
4196,S Jora (NEPAL),0
4197,Shubman Gill (INDIA),INDIA
4198,A Bohara (NEPAL),0
4199,C Karunaratne (SL),SL
4200,JN Malan (SA),SA
4201,L Sipamla (SA),SA
4202,DJ Mitchell (NZ),NZ
4203,BM Tickner (NZ),NZ
4204,L Embuldeniya (SL),SL
4205,BOP Fernando (SL),SL
4206,Fayyaz Butt (OMAN),0
4207,SC Getkate (IRE),IRE
4208,Jay Odedra (OMAN),0
4209,Sandeep Goud (OMAN),SA
4210,A Neill (SCOT),0
4211,Wasim Ali (OMAN),0
4212,Ziaur Rahman (AFG),AFG
4213,M Markande (INDIA),INDIA
4214,Ebadat Hossain (BDESH),SA
4215,JA McCollum (IRE),IRE
4216,J Cameron-Dow (IRE),IRE
4217,Ikram Alikhil (AFG),AFG
4218,A Nortje (SA),SA
4219,Zahir Khan (AFG),AFG
4220,PARP Perera (SL),SL
4221,Waqar Salamkheil (AFG),SA
4222,Aaron Jones (USA),SA
4223,EH Hutchinson (USA),SA
4224,Jasdeep Singh (USA),SA
4225,JS Malhotra (USA),SA
4226,SN Netravalkar (USA),SA
4227,MD Patel (USA),SA
4228,TK Patel (USA),SA
4229,KRP Silva (USA),SA
4230,SR Taylor (USA),SA
4231,HR Walsh (USA/WI),SA
4232,MP Biddappa (PHI),0
4233,R Goodwin (PHI),WI
4234,J Hill (PHI),0
4235,Karweng NG (PHI),ENG
4236,JH Kiani (PHI),0
4237,Kuldeep Singh (PHI),0
4238,R Mahajan (PHI),0
4239,GR Russ (PHI),0
4240,S Singh (PHI),0
4241,DC Smith (PHI),0
4242,HER Tyler (PHI),0
4243,CC Blake (VAN),0
4244,JW Chilia (VAN),0
4245,J Dunn (VAN),0
4246,G Kaltongga (VAN),0
4247,A Mansale (VAN),SA
4248,W Nalisa (VAN),SA
4249,N Nipiko (VAN),0
4250,SH Obed (VAN),0
4251,J Rasu (VAN),0
4252,R Tari (VAN),0
4253,J Vira (VAN),0
4254,S Qeshile (SA),SA
4255,J Long (PHI),0
4256,Vimal Kumar (PHI),0
4257,ZK Shem (VAN),0
4258,C Tommy (VAN),0
4259,W Viraliliu (VAN),0
4260,Mohammad Hasnain (PAK),PAK
4261,Abid Ali (PAK),PAK
4262,Saad Ali (PAK),SA
4263,GJ Agius (MLT),0
4264,S Appu (MLT),0
4265,SE Aquilina (MLT),0
4266,B Arora (MLT),0
4267,Atif Mehmood (ESP),0
4268,Awais Ahmed (ESP),0
4269,Faran Afzal (ESP),0
4270,Haroon Mughal (MLT),0
4271,Hasheem Shahzad (MLT),0
4272,J Hirschi (MLT),0
4273,N Khanna (MLT),0
4274,N Khosla (MLT),SL
4275,Kuldeep Lal (ESP),0
4276,D Marks (MLT),0
4277,Mukhtiar Singh (ESP),0
4278,C Munoz-Mills (ESP),0
4279,R Panchal (ESP),0
4280,Sumair Khan (MLT),0
4281,Tauqeer Hussain (ESP),SA
4282,TC Vine (ESP),0
4283,Yasir Ali (ESP),0
4284,Zulqarnain Haider (ESP),0
4285,PD Hennessy (ESP),0
4286,Michael Nazir (MLT),0
4287,Muhammad Asjed (ESP),0
4288,KK Ahuja (Mex),0
4289,R Ankad (Mex),0
4290,B Banerjee (Mex),0
4291,AA Banner (Blz),0
4292,GG Banner (Blz),0
4293,HH Banner (Blz),0
4294,P Chandran (Mex),0
4295,G Dutta (Mex),0
4296,KK Flowers (Blz),0
4297,S Hirugade (Mex),0
4298,GM Hyde (Blz),0
4299,RK Inampud (Mex),0
4300,GJ Joseph (Blz),0
4301,S Kaveri (Mex),0
4302,AK Muslar (Blz),SL
4303,GA Reynold (Blz),0
4304,KA Reynolds (Blz),0
4305,A Sathya (Mex),SA
4306,BS Stephenson (Blz),0
4307,Tarun Sharma (Mex),0
4308,J Umanath (Mex),0
4309,KJ Young (Blz),0
4310,P Bharat Patel (PNM),0
4311,VD Chandra (PNM),0
4312,J Cutinho (CRC),0
4313,DK Dahyabhai Ahir (PNM),0
4314,N Dipakkumar Patel (PNM),PAK
4315,O Fournier (CRC),0
4316,Imran Bulbulia (PNM),0
4317,Mahmad Data (PNM),0
4318,D Mejia (CRC),0
4319,G Murali (CRC),0
4320,S Murari (CRC),0
4321,Nanda Kumar (CRC),0
4322,A Natubhai Ahir (PNM),0
4323,M Patel (PNM),0
4324,S Pillai (CRC),0
4325,C Prasad (CRC),SA
4326,KB Ratilal (PNM),0
4327,S Ravikumar (CRC),0
4328,VM Sachdev (PNM),SA
4329,O Sam Arthur (CRC),SA
4330,Yusuf Ebrahim (PNM),0
4331,Zain ul Tashnam (CRC),0
4332,P Arora (Mex),0
4333,Shahzad Muhammad (Mex),0
4334,NK Shetty (Mex),0
4335,S Zargar (Mex),0
4336,P Jayeshbhai Patel (PNM),0
4337,M Sohel Patel (PNM),0
4338,TJ Stephenson (Blz),0
4339,Ali Khan (USA),SA
4340,SK Atai (PNG),0
4341,SJ Baard (NAM),0
4342,K Birkenstock (NAM),0
4343,MG Erasmus (NAM),0
4344,JN Frylinck (NAM),0
4345,K Gore (USA),SA
4346,ZE Green (NAM),0
4347,JP Kotze (NAM),0
4348,BM Scholtz (NAM),0
4349,JJ Smit (NAM),0
4350,Suraj Kumar (OMAN),0
4351,C Viljoen (NAM),0
4352,CG Williams (NAM),WI
4353,HN Ya France (NAM),0
4354,Garret Banner (Blz),0
4355,ES Soto (CRC),0
4356,Vishal Ahir (PNM),0
4357,MR Adair (IRE),IRE
4358,JC Archer (ENG),ENG
4359,Abdul-Shakoor Rahimzei (GER),0
4360,Abdul Rashid (Belg),0
4361,Ahmed Wardak (GER),0
4362,Ashiqullah Said (Belg),SA
4363,Aziz Mohammad (Belg),0
4364,VB Chikkannaiah (GER),0
4365,V Ganesan (GER),SA
4366,S Jamil (Belg),0
4367,Mamoon Latif (Belg),0
4368,Mudassar Muhammad (GER),SA
4369,Murid Ekrami (Belg),0
4370,Muslim Yar (GER),SL
4371,Noman Kamawi (Belg),WI
4372,Noor Momand (Belg),0
4373,Saber Zakhil (Belg),SA
4374,Sajid Liaqat (GER),SA
4375,A Sarma (GER),SA
4376,Shaheryar Butt (Belg),0
4377,H Singh (GER),0
4378,D Weston (GER),0
4379,Zaki Ul Hassan (Belg),SA
4380,Amir Mangal (GER),0
4381,Asad Mohammad (GER),SA
4382,Sahir Naqash (GER),SA
4383,Saqlain Ali (Belg),SA
4384,Talha Khan (GER),0
4385,Waqas Ali (Belg),0
4386,Soheel Hussain (Belg),SA
4387,H Srinivasan (GER),SA
4388,AS Abioye (NGA),0
4389,RA Abolarin (NGA),0
4390,VD Adewoye (NGA),0
4391,AJ Ayannaike (NGA),0
4392,I Danladi (NGA),0
4393,P Kerai (KENYA),0
4394,E Ochieng (KENYA),ENG
4395,IO Okpe (NGA),0
4396,SA Okpe (NGA),SA
4397,AA Onikoyi (NGA),0
4398,CN Onwuzulike (NGA),0
4399,Ovais Yousof (NGA),0
4400,AM Oyede (NGA),0
4401,IKO Aboagye (Ghana),0
4402,M Aboagye (Ghana),0
4403,DK Anefie (Ghana),0
4404,DNA Ankrah (Ghana),0
4405,Z Arinaitwe (UGA),0
4406,S Ateak (Ghana),0
4407,V Ateak (Ghana),0
4408,F Baaleri (Ghana),0
4409,KS Bagabena (Ghana),0
4410,R Bakum (Ghana),0
4411,V Balakrishnan (Botsw),0
4412,N Davin (NAM),0
4413,Z Groenewald (NAM),0
4414,E Isaneez (UGA),SA
4415,HB Kayondo (UGA),0
4416,T Lungameni (NAM),0
4417,I Master (Botsw),0
4418,N Master (Botsw),0
4419,JH Mensah (Ghana),SA
4420,K Modise (Botsw),0
4421,M Mooketsi (Botsw),0
4422,JWN Moses (Botsw),0
4423,K Motlhanka (Botsw),0
4424,D Muhumuza (UGA),0
4425,RG Mukasa (UGA),SA
4426,DM Nakrani (UGA),0
4427,R Nehonde (Botsw),0
4428,F Nsubuga (UGA),0
4429,A Otwani (UGA),0
4430,SL Perera (Ghana),SL
4431,T Perera (Botsw),0
4432,A Rangaswamy (Botsw),0
4433,Riazat Ali Shah (UGA),0
4434,H Ssenyondo (UGA),0
4435,T Tshose (Botsw),0
4436,C Waiswa (UGA),0
4437,CM Akachukwu (NGA),0
4438,G Bakiweyem (Ghana),0
4439,D Maisuria (Botsw),0
4440,Mohameed Taiwo (NGA),0
4441,JK Vifah (Ghana),0
4442,Z Abbasi (Botsw),0
4443,SR Bhudia (KENYA),0
4444,R Olipa (UGA),0
4445,T Phaswana (Botsw),0
4446,F Achelam (UGA),0
4447,B Masaba (UGA),SA
4448,S Arachchige (ITA),0
4449,Baljit Singh (ITA),0
4450,Fida Hussain (ITA),SA
4451,NA Maiolo (ITA),0
4452,Manpreet Singh (ITA),0
4453,GP Meade (ITA),0
4454,GRD Munasinghe (ITA),0
4455,BBJL Perera (ITA),0
4456,R Pillai (GER),0
4457,Rakibul Hasan (ITA),SA
4458,Rehman Abdul (ITA),0
4459,MJ Ross (ITA),0
4460,LJ Barker (GUE),0
4461,C Bisson (JER),0
4462,DG Blampied (JER),0
4463,N Buckle (GUE),0
4464,J Butler (GUE),0
4465,JSE Dunford (JER),0
4466,LB Ferbrache (GUE),0
4467,NJ Ferraby (JER),0
4468,AW Hawkins-Kay (JER),0
4469,DR Hooper (GUE),0
4470,JW Jenner (JER),0
4471,LC Le Tissier (GUE),0
4472,EJB Miles (JER),0
4473,OE Newey (GUE),0
4474,WA Peatfield (GUE),0
4475,CW Perchard (JER),0
4476,WJR Robertson (JER),0
4477,BDH Stevens (JER),0
4478,ACF Stokes (GUE),0
4479,MWR Stokes (GUE),0
4480,JTS Sumerauer (JER),0
4481,AS Wright (GUE),0
4482,HL Carlyon (JER),0
4483,L Nussbaumer (GUE),0
4484,RJG Palmer (JER),0
4485,TCW Veillard (GUE),0
4486,C Vorster (GUE),0
4487,Anam Mollik (ITA),0
4488,Ansar Iqbal (NOR),SA
4489,P Bhart (NOR),0
4490,Hayatullah Niazi (NOR),0
4491,Jaspreet Singh (ITA),0
4492,Javed Maroofkhail (NOR),0
4493,Junaid Sheikh (NOR),0
4494,Khizer Ahmed (NOR),0
4495,Raza Iqbal (NOR),0
4496,Tafseer Ali (NOR),0
4497,E Ul Haq (NOR),0
4498,Walid Ghauri (NOR),0
4499,S Waqas Ahmed (NOR),0
4500,B Ward (JER),0
4501,TCR Kimber (GUE),0
4502,CAJ Meschede (GER),0
4503,Abdul Hashmi (DEN),0
4504,SA Ahmad (DEN),SA
4505,Anique Uddin (DEN),0
4506,Bashir Shah (DEN),0
4507,TS Bharaj (DEN),0
4508,Delawar Khan (DEN),0
4509,OD Hald (DEN),0
4510,J Jojo (DEN),0
4511,ND Laegsgaard (DEN),0
4512,HAM Shah (DEN),0
4513,Zishan Shah (DEN),0
4514,Abdullah Sheikh (NOR),0
4515,Charanjeet Singh (ITA),0
4516,Rizwan Mahmood (DEN),0
4517,JL Martel (GUE),0
4518,A Bulow (DEN),0
4519,A Ndlovu (ZIM),ZIM
4520,P Agnihotri (NOR),0
4521,Nazakat Ali (NOR),0
4522,MJ Richardson (GER),0
4523,Omar Hayat (DEN),0
4524,Simranjit Singh (ITA),0
4525,BD Glover (NL),0
4526,Ahmed Faiz (MAL),0
4527,Anowarul Islam (THAI),SL
4528,Anwar Arudin (MAL),0
4529,M Faheem (THAI),0
4530,Fitri Sham (MAL),0
4531,Z Hoque (THAI),0
4532,DF Jacobs (THAI),0
4533,HJ Jordaan (THAI),0
4534,NCK Liyanage (MAL),0
4535,Md Shafiqul Haque (THAI),0
4536,Muhamad Syahadat (MAL),0
4537,S Muniandy (MAL),0
4538,Nazril Rahman (MAL),0
4539,N Pathan (THAI),0
4540,C Pengkumta (THAI),ENG
4541,Aminuddin Ramly (MAL),0
4542,K Senamontree (THAI),0
4543,Shafiq Sharif (MAL),0
4544,K Suttisan (THAI),SA
4545,Syed Aziz (MAL),0
4546,Vichanath Singh (THAI),0
4547,Virandeep Singh (MAL),0
4548,Anwar Rahman (MAL),0
4549,MNR Cooray (Mald),0
4550,CA Liyanage (Mald),0
4551,Shafraz Jaleel (Mald),0
4552,S Hongsi (THAI),0
4553,NA Janes (THAI),0
4554,WJ Malinda (Mald),0
4555,P Syafiq Ali (MAL),0
4556,Adnan Idrees (KUW),0
4557,MNM Aslam (KUW),SL
4558,Ilyas Ahmed (KUW),0
4559,Mohammad Ahsan (KUW),SA
4560,GBW Munaweera (QAT),0
4561,Qalandar Khan (QAT),0
4562,Shiraz Khan (KUW),0
4563,Usman Waheed (KUW),0
4564,S Varathappan (KUW),0
4565,Bilal Tahir (KUW),0
4566,Musawar Shah (QAT),SA
4567,JD Baker (Samoa),SA
4568,DE Burgess (Samoa),SA
4569,SJ Cotter (Samoa),SA
4570,L Evile (Samoa),SA
4571,BF Mailata (Samoa),SA
4572,AJ Michael (Samoa),SA
4573,DP Michael (Samoa),SA
4574,FF Mulivai (Samoa),SA
4575,S Sola (Samoa),SA
4576,SF Tiai (Samoa),SA
4577,OFJ Tonuu (Samoa),SA
4578,PK Matautaava (VAN),0
4579,GJ Delany (IRE),IRE
4580,Pavandeep Singh (MAL),0
4581,Abdullah Mahmood (DEN),0
4582,Aftab Ahmed (2) (DEN),0
4583,Amjad Sher (Fin),0
4584,Areeb Quadir (Fin),0
4585,NG Collins (Fin),0
4586,H Dandapani (Fin),0
4587,Lucky Ali (DEN),0
4588,Md Nurul Huda (Fin),0
4589,AK Mohan (Fin),0
4590,VS Padhaal (Fin),0
4591,A Pusthay (Fin),0
4592,TK Saha (Fin),SA
4593,I Sawmy (DEN),SA
4594,Shoaib Qureshi (Fin),0
4595,Zameer Khan (DEN),0
4596,Ziaur Rehman (Fin),0
4597,Musa Shaheen (DEN),SA
4598,Waqas Raja (Fin),0
4599,Amjad Mahboob (SGP),0
4600,V Baskaran (SGP),0
4601,S Chandramohan (SGP),0
4602,TH David (SGP),0
4603,Janak Prakash (SGP),0
4604,A Krishna (SGP),0
4605,Manpreet Singh (SGP),0
4606,AE Paraam (SGP),0
4607,R Rohan (SGP),0
4608,CR Suryawanshi (SGP),0
4609,S Vijayakumar (SGP),0
4610,Nawaf Ahmed (KUW),0
4611,DDP D'Silva (UAE),0
4612,AJ Staal (NL),0
4613,NA Saini (INDIA),INDIA
4614,PRP Boissevain (NL),0
4615,TS Braat (NL),0
4616,Waheed Ahmed (UAE),0
4617,Zawar Farid (UAE),0
4618,RD Chahar (INDIA),INDIA
4619,G Toka (PNG),0
4620,M Chauhan (Fin),0
4621,PF Gallagher (Fin),0
4622,Hamza Dar (ESP),0
4623,JOP Scamans (Fin),0
4624,Vinod Kumar (ESP),0
4625,TP Allen (USA),SA
4626,O Bascome (BMUDA),0
4627,OGL Bascome (BMUDA),0
4628,DAP Darrell (BMUDA),0
4629,AC Douglas (BMUDA),0
4630,TS Fray (BMUDA),0
4631,CJ Gannon (USA),SA
4632,KS Leverock (BMUDA),0
4633,NK Patel (USA),SA
4634,JE Pitcher (BMUDA),0
4635,DMW Rawlins (BMUDA),0
4636,D Cato (Caym),0
4637,NS Dhaliwal (CAN),0
4638,KR Ebanks (Caym),0
4639,GDR Eranga (CAN),0
4640,C Hauptfleisch (Caym),0
4641,D Heyliger (CAN),0
4642,AF Ifill (Caym),0
4643,P Manning (Caym),0
4644,A Morris (Caym),0
4645,Ravinderpal Singh (CAN),0
4646,Saad Bin Zafar (CAN),SA
4647,YSD Seneveratne (Caym),0
4648,T Taylor (Caym),0
4649,RA Thomas (CAN),0
4650,OR Willis (Caym),WI
4651,C Wright (Caym),0
4652,Ameer Saiyed (Botsw),SA
4653,D Kegasitswe (Botsw),0
